** CONVERTED FROM pursuit.edf using edfapi 4.2.1.0 Windows   standalone Jun 19 2021 on Tue Jul 27 09:46:26 2021
** DATE: Fri Jul 23 10:23:46 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v6.50.40842 Nov  5 2020 (EyeLink Portable Duo)
** CAMERA: EyeLink USBCAM Version 1.01
** SERIAL NUMBER: CLU-DBC18
** CAMERA_CONFIG: DBC18200.SCD
**

MSG	4034002 RECCFG CR 500 2 1 LR
MSG	4034002 ELCLCFG RBTABLER
MSG	4034002 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	4034002 THRESHOLDS L 94 216  R 98 221
MSG	4034002 ELCL_WINDOW_SIZES 160 160 208 208
MSG	4034002 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	4034002 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	4034002 ELCL_PROC ELLIPSE  (5)
MSG	4034002 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	4034003 !MODE RECORD CR 500 2 1 LR
START	4034004 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
4034264	  912.3	  553.0	 1236.0	  936.5	  540.6	 1263.0	.....
4034266	  912.3	  552.6	 1235.0	  936.0	  540.5	 1263.0	.....
4034268	  912.2	  552.3	 1235.0	  935.5	  540.3	 1263.0	.....
4034270	  912.2	  552.4	 1235.0	  935.1	  540.1	 1262.0	.....
4034272	  912.3	  552.5	 1234.0	  935.0	  540.0	 1262.0	.....
4034274	  912.5	  552.8	 1234.0	  935.4	  540.4	 1261.0	.....
EFIX L   4034126	4034274	150	  911.9	  550.5	   1251
SSACC L  4034276
4034276	  914.0	  554.0	 1234.0	  936.6	  541.0	 1260.0	.....
EFIX R   4034122	4034276	156	  937.6	  536.7	   1292
SSACC R  4034278
4034278	  917.1	  556.7	 1233.0	  939.4	  542.5	 1259.0	.....
4034280	  922.4	  559.5	 1232.0	  944.0	  544.9	 1258.0	.....
4034282	  930.0	  562.2	 1231.0	  951.3	  547.2	 1257.0	.....
4034284	  939.9	  565.5	 1230.0	  960.6	  550.2	 1256.0	.....
4034286	  950.0	  569.3	 1229.0	  969.7	  553.6	 1255.0	.....
4034288	  960.1	  573.8	 1227.0	  978.5	  556.5	 1255.0	.....
4034290	  968.8	  577.4	 1225.0	  986.5	  560.0	 1254.0	.....
4034292	  975.9	  579.5	 1224.0	  993.0	  562.5	 1253.0	.....
4034294	  980.4	  581.6	 1223.0	  997.3	  564.4	 1252.0	.....
4034296	  981.9	  583.6	 1223.0	  998.3	  565.7	 1251.0	.....
4034298	  980.1	  584.1	 1222.0	  996.7	  566.0	 1249.0	.....
ESACC L  4034276	4034298	24	  914.0	  554.0	  980.1	  584.1	   1.23	     85
ESACC R  4034278	4034298	22	  939.4	  542.5	  996.7	  566.0	   1.04	     76
SFIX L   4034300
SFIX R   4034300
4034300	  978.2	  584.1	 1221.0	  994.9	  565.6	 1248.0	.....
4034302	  975.9	  583.0	 1221.0	  993.0	  565.3	 1246.0	.....
4034304	  973.7	  581.9	 1220.0	  991.1	  564.2	 1245.0	.....
4034306	  971.6	  580.8	 1220.0	  989.2	  563.2	 1243.0	.....
4034308	  969.8	  579.8	 1220.0	  987.7	  562.3	 1241.0	.....
4034310	  969.0	  578.9	 1219.0	  986.8	  561.9	 1240.0	.....
4034312	  969.1	  578.9	 1219.0	  986.5	  562.0	 1238.0	.....
4034314	  969.6	  579.0	 1218.0	  986.5	  562.2	 1236.0	.....
4034316	  970.2	  579.1	 1218.0	  986.6	  562.4	 1235.0	.....
4034318	  971.1	  579.4	 1218.0	  987.1	  562.5	 1234.0	.....
4034320	  972.1	  579.6	 1218.0	  987.6	  562.9	 1233.0	.....
4034322	  972.9	  579.9	 1217.0	  988.1	  563.2	 1232.0	.....
4034324	  973.8	  580.1	 1217.0	  988.6	  563.7	 1232.0	.....
4034326	  974.5	  580.3	 1216.0	  989.1	  564.1	 1231.0	.....
4034328	  974.9	  580.8	 1216.0	  989.6	  564.3	 1230.0	.....
4034330	  975.4	  581.4	 1215.0	  990.0	  564.6	 1229.0	.....
4034332	  975.8	  582.1	 1214.0	  990.1	  565.0	 1228.0	.....
4034334	  976.0	  582.8	 1213.0	  990.1	  565.1	 1226.0	.....
4034336	  976.1	  583.4	 1212.0	  990.2	  565.3	 1225.0	.....
4034338	  976.3	  583.8	 1212.0	  990.3	  565.2	 1223.0	.....
4034340	  976.4	  584.2	 1211.0	  989.8	  565.4	 1222.0	.....
4034342	  976.4	  584.2	 1211.0	  989.4	  565.5	 1221.0	.....
4034344	  976.2	  584.0	 1210.0	  988.8	  565.5	 1220.0	.....
4034346	  975.9	  583.7	 1210.0	  988.1	  565.5	 1220.0	.....
4034348	  975.6	  583.4	 1209.0	  987.4	  565.5	 1220.0	.....
4034350	  975.2	  583.7	 1208.0	  986.7	  565.7	 1219.0	.....
4034352	  974.9	  584.1	 1208.0	  985.9	  566.3	 1218.0	.....
4034354	  974.4	  585.2	 1208.0	  985.6	  566.9	 1217.0	.....
EFIX L   4034300	4034354	56	  974.0	  581.8	   1215
EFIX R   4034300	4034354	56	  988.7	  564.3	   1231
SSACC L  4034356
SSACC R  4034356
4034356	  974.0	  586.4	 1208.0	  985.5	  568.5	 1216.0	.....
4034358	  973.5	  590.2	 1208.0	  985.9	  571.6	 1215.0	.....
4034360	  973.0	  596.5	 1209.0	  986.1	  577.3	 1215.0	.....
4034362	  972.8	  605.1	 1209.0	  986.5	  586.1	 1214.0	.....
4034364	  972.6	  617.3	 1209.0	  986.6	  598.5	 1214.0	.....
4034366	  972.6	  634.3	 1210.0	  986.7	  614.3	 1214.0	.....
4034368	  972.9	  654.8	 1212.0	  987.1	  634.8	 1215.0	.....
4034370	  973.2	  680.1	 1213.0	  987.5	  659.2	 1216.0	.....
4034372	  973.4	  709.8	 1215.0	  987.3	  688.0	 1217.0	.....
4034374	  973.6	  743.2	 1216.0	  986.8	  719.8	 1218.0	.....
4034376	  973.2	  779.4	 1218.0	  985.7	  753.0	 1218.0	.....
4034378	  972.9	  815.4	 1219.0	  984.2	  789.5	 1219.0	.....
